281 1.35441098e+02 5.61900000e-28 1.067E-08.05680.095 793.40050.570.000000 0 0 0 0 0 0 0 0 14 1 E 13 5 E 632220 5 4 2 3 1 0 2.32000000e+02 2.16000000e+02	2013228_1745440
281 1.40238626e+02 1.46800000e-25 2.748E-06.06000.093 781.08130.570.000000 0 0 0 0 0 0 0 0 14 4 E 13 7 E 532220 5 4 2 3 1 0 2.32000000e+02 2.16000000e+02	2013226_1745439
281 1.43474941e+02 1.04000000e-25 1.931E-06.06130.092 773.30390.570.000000 0 0 0 0 0 0 0 0 14 5 E 13 8 E 532220 5 4 2 3 1 0 2.32000000e+02 2.16000000e+02	2013225_1745438
281 1.50174053e+02 4.00900000e-26 7.210E-07.06240.089 754.39210.570.000000 0 0 0 0 0 0 0 0 14 7 E 13 10 E 432220 5 4 2 3 1 0 2.32000000e+02 2.16000000e+02	2013224_1745437
281 1.53658010e+02 2.02300000e-26 3.552E-07.06160.087 743.19840.570.000000 0 0 0 0 0 0 0 0 14 8 E 13 11 E 432220 5 4 2 3 1 0 2.32000000e+02 2.16000000e+02	2013223_1745436
281 1.60949401e+02 1.87200000e-27 3.081E-08.04510.082 717.16010.570.000000 0 0 0 0 0 0 0 0 14 10 E 13 13 E 332220 5 4 2 3 1 0 2.32000000e+02 2.16000000e+02	2013222_1745435
281 1.01672863e+02 9.15100000e-29 2.173E-09.04980.089 927.34190.560.000000 0 0 0 0 0 0 0 0 15 8 E 14 2 E 532220 5 4 2 3 1 0 2.48000000e+02 2.32000000e+02	2300155_2013227
281 1.02593396e+02 2.35800000e-25 4.883E-06.05650.084 896.85640.560.000000 0 0 0 0 0 0 0 0 15 11 E 14 8 E 432220 5 4 2 3 1 0 2.48000000e+02 2.32000000e+02	2300153_2013223
281 1.05875715e+02 2.90200000e-25 6.485E-06.05580.086 904.56620.560.000000 0 0 0 0 0 0 0 0 15 10 E 14 7 E 432220 5 4 2 3 1 0 2.48000000e+02 2.32000000e+02	2300154_2013224
281 1.07811835e+02 1.79300000e-28 4.611E-09.04900.090 928.84160.560.000000 0 0 0 0 0 0 0 0 15 7 E 14 1 E 532220 5 4 2 3 1 0 2.48000000e+02 2.32000000e+02	2300156_2013228
281 1.12235898e+02 3.76300000e-25 9.594E-06.05360.089 916.77890.560.000000 0 0 0 0 0 0 0 0 15 8 E 14 5 E 532220 5 4 2 3 1 0 2.48000000e+02 2.32000000e+02	2300155_2013225
281 1.15333540e+02 4.04300000e-25 1.090E-05.05220.090 921.31990.560.000000 0 0 0 0 0 0 0 0 15 7 E 14 4 E 532220 5 4 2 3 1 0 2.48000000e+02 2.32000000e+02	2300156_2013226
281 1.19912356e+02 9.27500000e-28 2.725E-08.04900.093 928.84160.560.000000 0 0 0 0 0 0 0 0 15 5 E 14 1 E 632220 5 4 2 3 1 0 2.48000000e+02 2.32000000e+02	2300157_2013228
281 1.21412022e+02 4.26800000e-25 1.264E-05.04980.093 927.34190.560.000000 0 0 0 0 0 0 0 0 15 5 E 14 2 E 632220 5 4 2 3 1 0 2.48000000e+02 2.32000000e+02	2300157_2013227
281 1.24411788e+02 4.22300000e-25 1.300E-05.04900.094 928.84160.560.000000 0 0 0 0 0 0 0 0 15 4 E 14 1 E 632220 5 4 2 3 1 0 2.48000000e+02 2.32000000e+02	2300158_2013228
